Codes,Names,Population_Density, Census_Population_All Ages,house_price,Unemployment_Rate,Level_4_qualifications,Mean_Annual_Household_Income
E01000596,Brent 021A,2215.00 ,2783.00 ,1853.00 ,4803.00 ,123.00 ,39.00 
E01000601,Brent 021B,4518.00 ,1005.00 ,1369.00 ,4079.00 ,138.00 ,205.00 
E01000602,Brent 021C,1209.00 ,1311.00 ,1607.00 ,4581.00 ,143.00 ,158.00 
E01000603,Brent 021D,1009.00 ,885.00 ,834.00 ,4260.00 ,721.00 ,239.00 
E01000604,Brent 021E,1866.00 ,3321.00 ,1678.00 ,4488.00 ,413.00 ,61.00 
E01000605,Brent 021F,1918.00 ,2487.00 ,#VALUE!,4640.00 ,234.00 ,52.00 
E01000488,Brent 022A,1753.00 ,1631.00 ,4655.00 ,2270.00 ,2381.00 ,2611.00 
E01000637,Brent 022B,167.00 ,2610.00 ,1853.00 ,3409.00 ,2451.00 ,1052.00 
E01000639,Brent 022C,497.00 ,3246.00 ,2744.00 ,2768.00 ,3629.00 ,2046.00 
E01000642,Brent 022D,1700.00 ,4441.00 ,1989.00 ,2746.00 ,4133.00 ,1471.00 
E01000644,Brent 022E,1016.00 ,4179.00 ,3021.00 ,2749.00 ,3092.00 ,1377.00 
E01000490,Brent 023A,1178.00 ,1927.00 ,3593.00 ,1651.00 ,4149.00 ,3144.00 
E01000494,Brent 023B,2660.00 ,3122.00 ,2389.00 ,3610.00 ,3983.00 ,3174.00 
E01000495,Brent 023C,1926.00 ,1614.00 ,3243.00 ,2636.00 ,3552.00 ,2112.00 
E01000560,Brent 023D,2483.00 ,2042.00 ,3855.00 ,2345.00 ,4267.00 ,3723.00 
E01000561,Brent 023E,913.00 ,3561.00 ,3462.00 ,1594.00 ,3852.00 ,2305.00 
E01000638,Brent 024A,3429.00 ,4152.00 ,1193.00 ,4137.00 ,1600.00 ,289.00 
E01000640,Brent 024B,1017.00 ,4551.00 ,1728.00 ,3419.00 ,2440.00 ,319.00 
E01000641,Brent 024C,712.00 ,4167.00 ,1148.00 ,3219.00 ,2260.00 ,549.00 
E01000643,Brent 024D,4397.00 ,4580.00 ,2571.00 ,4016.00 ,2153.00 ,436.00 
E01000508,Brent 025A,2794.00 ,4223.00 ,975.00 ,4653.00 ,779.00 ,136.00 
E01000521,Brent 025B,1356.00 ,4612.00 ,1339.00 ,4760.00 ,1226.00 ,55.00 
E01000522,Brent 025C,1424.00 ,4092.00 ,1216.00 ,4121.00 ,934.00 ,460.00 
E01000526,Brent 025D,1304.00 ,4682.00 ,1191.00 ,4637.00 ,934.00 ,145.00 
E01000527,Brent 025E,1077.00 ,4609.00 ,1434.00 ,4323.00 ,1367.00 ,195.00 
E01000528,Brent 025F,780.00 ,930.00 ,1904.00 ,4790.00 ,402.00 ,156.00 
E01000471,Brent 026A,1315.00 ,2269.00 ,1989.00 ,2121.00 ,818.00 ,1152.00 
E01000474,Brent 026B,2311.00 ,4332.00 ,1339.00 ,2516.00 ,1488.00 ,731.00 
E01000476,Brent 026C,2772.00 ,2053.00 ,2427.00 ,2544.00 ,995.00 ,1171.00 
E01000477,Brent 026D,3982.00 ,4076.00 ,2427.00 ,2526.00 ,1251.00 ,432.00 
E01000630,Brent 026E,3365.00 ,4661.00 ,2048.00 ,3591.00 ,2917.00 ,427.00 
E01000595,Brent 027A,2250.00 ,2705.00 ,510.00 ,4533.00 ,395.00 ,94.00 
E01000599,Brent 027D,370.00 ,185.00 ,142.00 ,4350.00 ,604.00 ,570.00 
E01000600,Brent 027E,4770.00 ,4427.00 ,510.00 ,4515.00 ,1499.00 ,355.00 
E01033456,Brent 027F,3156.00 ,4635.00 ,1499.00 ,4802.00 ,1062.00 ,114.00 
E01000545,Brent 028A,860.00 ,3580.00 ,3595.00 ,2489.00 ,4181.00 ,2421.00 
E01000546,Brent 028B,472.00 ,2335.00 ,3482.00 ,1488.00 ,3838.00 ,2975.00 
E01000547,Brent 028C,206.00 ,3417.00 ,2806.00 ,2829.00 ,3650.00 ,2674.00 
E01000548,Brent 028D,716.00 ,4416.00 ,3125.00 ,2655.00 ,4225.00 ,1474.00 
E01000549,Brent 028E,780.00 ,4142.00 ,3993.00 ,1242.00 ,4554.00 ,3771.00 
E01000472,Brent 029A,4136.00 ,277.00 ,975.00 ,2361.00 ,2173.00 ,1342.00 
E01000473,Brent 029B,1952.00 ,3955.00 ,818.00 ,2478.00 ,2099.00 ,742.00 
E01000475,Brent 029C,3583.00 ,4271.00 ,2048.00 ,2721.00 ,2485.00 ,1051.00 
E01000478,Brent 029D,2253.00 ,2304.00 ,2622.00 ,1916.00 ,1243.00 ,1065.00 
E01000632,Brent 029E,3353.00 ,4496.00 ,1668.00 ,2284.00 ,2265.00 ,1270.00 
E01000489,Brent 030A,3626.00 ,1672.00 ,3019.00 ,1246.00 ,3006.00 ,3424.00 
E01000491,Brent 030B,3919.00 ,4324.00 ,3653.00 ,2176.00 ,3658.00 ,3400.00 
E01000492,Brent 030C,1684.00 ,197.00 ,4589.00 ,1849.00 ,2298.00 ,3856.00 
E01000493,Brent 030D,2177.00 ,2256.00 ,4431.00 ,2809.00 ,3136.00 ,3778.00 
E01000581,Brent 030E,1806.00 ,1400.00 ,3649.00 ,1277.00 ,3344.00 ,4086.00 
E01000523,Brent 031A,1336.00 ,4800.00 ,2018.00 ,4091.00 ,2124.00 ,387.00 
E01000524,Brent 031B,1674.00 ,4782.00 ,995.00 ,4487.00 ,2189.00 ,113.00 
E01000525,Brent 031C,1650.00 ,4308.00 ,1034.00 ,4501.00 ,1258.00 ,312.00 
E01000533,Brent 031E,2171.00 ,4664.00 ,1034.00 ,4192.00 ,2113.00 ,448.00 
E01000535,Brent 031F,2189.00 ,4602.00 ,3090.00 ,3552.00 ,3227.00 ,1455.00 
E01033455,Brent 031G,95.00 ,61.00 ,2419.00 ,4399.00 ,300.00 ,242.00 
E01033485,Brent 031H,1432.00 ,4316.00 ,2650.00 ,4538.00 ,1600.00 ,237.00 
E01000579,Brent 032A,805.00 ,2512.00 ,3369.00 ,2974.00 ,3279.00 ,2732.00 
E01000580,Brent 032B,4165.00 ,4289.00 ,4268.00 ,1998.00 ,4389.00 ,3860.00 
E01000582,Brent 032C,2265.00 ,3799.00 ,4718.00 ,1080.00 ,4236.00 ,4329.00 
E01000583,Brent 032D,2291.00 ,4677.00 ,4102.00 ,2002.00 ,4702.00 ,3520.00 
E01000586,Brent 032E,1517.00 ,4765.00 ,2921.00 ,1933.00 ,4631.00 ,1899.00 
E01000530,Brent 033A,1994.00 ,3671.00 ,3689.00 ,1532.00 ,3505.00 ,3246.00 
E01000531,Brent 033B,705.00 ,4478.00 ,3406.00 ,2912.00 ,3540.00 ,1510.00 
E01000532,Brent 033C,605.00 ,2174.00 ,4009.00 ,2613.00 ,3316.00 ,2463.00 
E01000534,Brent 033D,1609.00 ,3379.00 ,3385.00 ,2678.00 ,2946.00 ,2868.00 
E01000584,Brent 033E,1066.00 ,2790.00 ,4431.00 ,2152.00 ,3045.00 ,3471.00 
E01000585,Brent 033F,566.00 ,3610.00 ,3649.00 ,2186.00 ,3522.00 ,3289.00 
E01000544,Brent 034A,168.00 ,3395.00 ,1821.00 ,4240.00 ,2142.00 ,260.00 
E01000550,Brent 034B,1392.00 ,4237.00 ,3198.00 ,4166.00 ,3099.00 ,1069.00 
E01000551,Brent 034C,1260.00 ,4639.00 ,1853.00 ,4808.00 ,1715.00 ,111.00 
E01000552,Brent 034D,356.00 ,3625.00 ,3318.00 ,4818.00 ,649.00 ,76.00 
E01000779,Bromley 001A,4695.00 ,96.00 ,605.00 ,1925.00 ,1446.00 ,2992.00 
E01000780,Bromley 001B,2536.00 ,835.00 ,1135.00 ,2880.00 ,705.00 ,1919.00 
E01000781,Bromley 001C,1928.00 ,645.00 ,435.00 ,4282.00 ,54.00 ,817.00 
E01000782,Bromley 001D,3340.00 ,614.00 ,503.00 ,3847.00 ,49.00 ,365.00 
E01000783,Bromley 001E,2198.00 ,989.00 ,467.00 ,4054.00 ,70.00 ,618.00 
E01000785,Bromley 001F,2539.00 ,383.00 ,627.00 ,3223.00 ,208.00 ,1238.00 
E01000689,Bromley 002A,4730.00 ,369.00 ,1962.00 ,1637.00 ,910.00 ,2502.00 
E01000690,Bromley 002B,3719.00 ,459.00 ,2872.00 ,620.00 ,1831.00 ,3899.00 
E01000691,Bromley 002C,2947.00 ,593.00 ,2867.00 ,1292.00 ,1129.00 ,2660.00 
E01000692,Bromley 002D,3835.00 ,1623.00 ,2806.00 ,602.00 ,2381.00 ,3482.00 
E01000784,Bromley 002E,2726.00 ,998.00 ,2661.00 ,1140.00 ,1446.00 ,3312.00 
E01000799,Bromley 004A,2623.00 ,2314.00 ,2661.00 ,3056.00 ,2623.00 ,2506.00 
E01000802,Bromley 004B,2147.00 ,3047.00 ,2048.00 ,2909.00 ,3295.00 ,2531.00 
E01000803,Bromley 004C,3127.00 ,1825.00 ,2048.00 ,2165.00 ,3092.00 ,2748.00 
E01000804,Bromley 004D,4485.00 ,580.00 ,3755.00 ,1226.00 ,2889.00 ,4002.00 
E01000805,Bromley 004E,1723.00 ,1054.00 ,2264.00 ,2773.00 ,2517.00 ,2386.00 
E01000740,Bromley 005A,4527.00 ,3095.00 ,394.00 ,2635.00 ,2698.00 ,1706.00 
E01000741,Bromley 005B,1246.00 ,1725.00 ,760.00 ,3784.00 ,3036.00 ,1765.00 
E01000742,Bromley 005C,3175.00 ,4372.00 ,574.00 ,2999.00 ,3925.00 ,1917.00 
E01000745,Bromley 005D,4227.00 ,3246.00 ,1607.00 ,3213.00 ,3475.00 ,2390.00 
E01000746,Bromley 005E,2078.00 ,3852.00 ,2048.00 ,2312.00 ,3898.00 ,2697.00 
E01000709,Bromley 006A,2967.00 ,203.00 ,848.00 ,1815.00 ,2674.00 ,2886.00 
E01000710,Bromley 006B,4360.00 ,1916.00 ,926.00 ,651.00 ,3739.00 ,3676.00 
E01000711,Bromley 006C,3322.00 ,2987.00 ,1820.00 ,764.00 ,3971.00 ,3613.00 
E01000714,Bromley 006D,3712.00 ,3881.00 ,2618.00 ,1788.00 ,4051.00 ,3342.00 
E01000718,Bromley 006E,3750.00 ,4454.00 ,640.00 ,3507.00 ,2995.00 ,2034.00 
E01000645,Bromley 007A,4560.00 ,369.00 ,4457.00 ,301.00 ,2990.00 ,4669.00 
E01000649,Bromley 007B,4602.00 ,4292.00 ,4124.00 ,530.00 ,3999.00 ,4420.00 
E01000694,Bromley 007C,4657.00 ,2143.00 ,4303.00 ,302.00 ,3099.00 ,4556.00 
E01000695,Bromley 007D,4552.00 ,932.00 ,3924.00 ,152.00 ,2674.00 ,4356.00 
E01000696,Bromley 007E,4775.00 ,1085.00 ,4337.00 ,163.00 ,3178.00 ,4593.00 
E01000697,Bromley 007F,4321.00 ,2021.00 ,2806.00 ,865.00 ,3811.00 ,4398.00 
E01000674,Bromley 008A,2384.00 ,1518.00 ,1551.00 ,804.00 ,2823.00 ,3020.00 
E01000676,Bromley 008B,3711.00 ,3103.00 ,846.00 ,2818.00 ,3261.00 ,2452.00 
E01000820,Bromley 008C,4425.00 ,467.00 ,1901.00 ,1152.00 ,2344.00 ,3202.00 
E01000822,Bromley 008D,2696.00 ,2005.00 ,2048.00 ,2171.00 ,2590.00 ,2978.00 
E01000823,Bromley 008E,2984.00 ,2625.00 ,1728.00 ,813.00 ,3434.00 ,3714.00 
E01000824,Bromley 008F,1800.00 ,72.00 ,818.00 ,2178.00 ,1632.00 ,3004.00 
E01000825,Bromley 008G,2001.00 ,1601.00 ,1469.00 ,2383.00 ,2590.00 ,2859.00 
E01000743,Bromley 009A,3585.00 ,3348.00 ,210.00 ,3837.00 ,1966.00 ,671.00 
E01000744,Bromley 009B,2600.00 ,1214.00 ,225.00 ,4557.00 ,290.00 ,307.00 
E01000796,Bromley 009C,551.00 ,2174.00 ,848.00 ,4412.00 ,597.00 ,493.00 
E01000798,Bromley 009D,1228.00 ,737.00 ,2340.00 ,4731.00 ,509.00 ,134.00 
E01000800,Bromley 009E,2826.00 ,2053.00 ,386.00 ,3876.00 ,2231.00 ,1385.00 
E01000806,Bromley 009F,1783.00 ,2998.00 ,1245.00 ,3879.00 ,2066.00 ,1117.00 
E01000693,Bromley 010A,4792.00 ,1954.00 ,3936.00 ,536.00 ,2163.00 ,4053.00 
E01000698,Bromley 010B,4688.00 ,60.00 ,4552.00 ,1149.00 ,1436.00 ,4410.00 
E01000736,Bromley 010C,4023.00 ,1488.00 ,1695.00 ,2807.00 ,290.00 ,1797.00 
E01000737,Bromley 010D,3902.00 ,373.00 ,742.00 ,2586.00 ,234.00 ,1539.00 
E01000672,Bromley 011A,3678.00 ,1131.00 ,2354.00 ,226.00 ,2674.00 ,3872.00 
E01000673,Bromley 011B,4241.00 ,1583.00 ,2784.00 ,849.00 ,2689.00 ,3765.00 
E01000716,Bromley 011C,4042.00 ,1324.00 ,2551.00 ,704.00 ,3178.00 ,4167.00 
E01000717,Bromley 011D,3592.00 ,1954.00 ,1311.00 ,809.00 ,3475.00 ,3492.00 
E01000828,Bromley 011E,3774.00 ,1706.00 ,2427.00 ,848.00 ,2910.00 ,3744.00 
E01000712,Bromley 012A,3867.00 ,2304.00 ,2048.00 ,101.00 ,3787.00 ,3998.00 
E01000713,Bromley 012B,4084.00 ,2773.00 ,1901.00 ,801.00 ,3807.00 ,3898.00 
E01000715,Bromley 012C,3492.00 ,2446.00 ,2577.00 ,803.00 ,3711.00 ,3837.00 
E01000770,Bromley 012D,4506.00 ,550.00 ,3787.00 ,494.00 ,3148.00 ,4360.00 
E01000772,Bromley 012E,3646.00 ,1097.00 ,3422.00 ,73.00 ,3025.00 ,4146.00 
E01000700,Bromley 013A,2362.00 ,1040.00 ,1728.00 ,1212.00 ,2538.00 ,2869.00 
E01000702,Bromley 013B,1299.00 ,214.00 ,2504.00 ,1490.00 ,1930.00 ,3330.00 
E01000703,Bromley 013C,2940.00 ,1860.00 ,2427.00 ,1107.00 ,3324.00 ,3773.00 
E01000706,Bromley 013D,3496.00 ,156.00 ,428.00 ,1198.00 ,1129.00 ,2546.00 
E01000797,Bromley 013E,4480.00 ,1504.00 ,2413.00 ,1144.00 ,3362.00 ,3847.00 
E01000729,Bromley 014A,3118.00 ,3441.00 ,592.00 ,4497.00 ,88.00 ,191.00 
E01000730,Bromley 014B,3926.00 ,3016.00 ,678.00 ,3836.00 ,71.00 ,411.00 
E01000735,Bromley 014C,4309.00 ,867.00 ,736.00 ,3537.00 ,65.00 ,1231.00 
E01000738,Bromley 014D,4311.00 ,1183.00 ,827.00 ,1614.00 ,355.00 ,2077.00 
E01000739,Bromley 014E,2735.00 ,1156.00 ,394.00 ,3242.00 ,33.00 ,524.00 
E01000699,Bromley 015A,1256.00 ,622.00 ,1097.00 ,3653.00 ,1917.00 ,2133.00 
E01000701,Bromley 015B,1205.00 ,232.00 ,2048.00 ,2110.00 ,1682.00 ,3113.00 
E01000704,Bromley 015C,3664.00 ,633.00 ,2419.00 ,1728.00 ,1340.00 ,2707.00 
E01000705,Bromley 015D,1586.00 ,189.00 ,1695.00 ,2839.00 ,1536.00 ,2665.00 
E01000801,Bromley 015E,2152.00 ,510.00 ,264.00 ,2763.00 ,1331.00 ,2207.00 
E01000646,Bromley 016A,3832.00 ,2304.00 ,1575.00 ,541.00 ,3117.00 ,3682.00 
E01000647,Bromley 016B,3045.00 ,1954.00 ,1941.00 ,804.00 ,2197.00 ,3475.00 
E01000648,Bromley 016C,3957.00 ,3165.00 ,2661.00 ,763.00 ,2814.00 ,3852.00 
E01000653,Bromley 016D,4275.00 ,1706.00 ,4301.00 ,889.00 ,2837.00 ,4337.00 
E01000678,Bromley 016E,3482.00 ,2872.00 ,3379.00 ,1137.00 ,2844.00 ,3725.00 
E01000670,Bromley 018A,4254.00 ,4123.00 ,4142.00 ,1418.00 ,4208.00 ,4245.00 
E01000675,Bromley 018B,4404.00 ,2119.00 ,3815.00 ,1102.00 ,3236.00 ,3758.00 
E01000677,Bromley 018C,3967.00 ,3339.00 ,2048.00 ,1915.00 ,3378.00 ,3288.00 
E01000762,Bromley 018D,3627.00 ,2112.00 ,2264.00 ,1833.00 ,2932.00 ,3602.00 
E01000829,Bromley 018E,2709.00 ,3086.00 ,2427.00 ,824.00 ,3143.00 ,3764.00 
E01000719,Bromley 019A,3816.00 ,4009.00 ,225.00 ,2811.00 ,883.00 ,1413.00 
E01000720,Bromley 019B,4826.00 ,2201.00 ,163.00 ,3826.00 ,395.00 ,771.00 
E01000721,Bromley 019C,3173.00 ,232.00 ,210.00 ,4535.00 ,8.00 ,287.00 
E01000724,Bromley 019D,4078.00 ,3273.00 ,586.00 ,4477.00 ,219.00 ,533.00 
E01000728,Bromley 019E,4793.00 ,778.00 ,651.00 ,1597.00 ,254.00 ,1867.00 
E01000651,Bromley 020A,3400.00 ,2154.00 ,2558.00 ,621.00 ,2652.00 ,3951.00 
E01000668,Bromley 020B,4520.00 ,2078.00 ,2720.00 ,675.00 ,2245.00 ,2980.00 
E01000669,Bromley 020C,1947.00 ,2574.00 ,2048.00 ,1774.00 ,2236.00 ,2943.00 
E01000671,Bromley 020D,3783.00 ,3165.00 ,1983.00 ,1085.00 ,2698.00 ,2864.00 
E01000679,Bromley 020E,3446.00 ,2465.00 ,2048.00 ,915.00 ,2009.00 ,3319.00 
E01000826,Bromley 021A,4319.00 ,2127.00 ,4419.00 ,179.00 ,3055.00 ,4628.00 
E01000827,Bromley 021B,3932.00 ,2763.00 ,1678.00 ,1439.00 ,3158.00 ,3721.00 
E01000830,Bromley 021C,4424.00 ,1400.00 ,4608.00 ,219.00 ,3136.00 ,4595.00 
E01000831,Bromley 021D,4059.00 ,2291.00 ,2395.00 ,959.00 ,3505.00 ,3999.00 
E01000833,Bromley 021E,3864.00 ,721.00 ,4230.00 ,831.00 ,1715.00 ,4437.00 
E01000650,Bromley 022A,4613.00 ,4066.00 ,4425.00 ,900.00 ,3739.00 ,4400.00 
E01000652,Bromley 022B,4406.00 ,2127.00 ,3763.00 ,123.00 ,2223.00 ,3857.00 
E01000807,Bromley 022C,4579.00 ,1223.00 ,4142.00 ,912.00 ,2323.00 ,4181.00 
E01000809,Bromley 022D,4360.00 ,1107.00 ,3485.00 ,1097.00 ,1622.00 ,3874.00 
E01000722,Bromley 023A,4408.00 ,2244.00 ,1033.00 ,2250.00 ,423.00 ,1943.00 
E01000725,Bromley 023B,3759.00 ,2304.00 ,406.00 ,3023.00 ,696.00 ,1653.00 
E01000731,Bromley 023C,2865.00 ,336.00 ,837.00 ,2990.00 ,99.00 ,1599.00 
E01000732,Bromley 023D,3846.00 ,806.00 ,2651.00 ,1750.00 ,1081.00 ,2797.00 
E01000733,Bromley 023E,3930.00 ,1792.00 ,1607.00 ,2466.00 ,465.00 ,2092.00 
E01000769,Bromley 024A,4704.00 ,510.00 ,3357.00 ,480.00 ,1293.00 ,3651.00 
E01000773,Bromley 024B,3574.00 ,1138.00 ,3730.00 ,516.00 ,1911.00 ,3649.00 
E01000775,Bromley 024C,4683.00 ,4672.00 ,3521.00 ,435.00 ,3236.00 ,4287.00 
E01000777,Bromley 024D,3026.00 ,1551.00 ,3198.00 ,971.00 ,1419.00 ,3611.00 
E01000778,Bromley 024E,2467.00 ,1664.00 ,2427.00 ,1423.00 ,962.00 ,2678.00 
E01000808,Bromley 025A,3727.00 ,1905.00 ,4004.00 ,475.00 ,2391.00 ,4237.00 
E01000810,Bromley 025B,3919.00 ,989.00 ,4102.00 ,588.00 ,2596.00 ,4462.00 
E01000811,Bromley 025C,3477.00 ,209.00 ,3616.00 ,414.00 ,1314.00 ,3738.00 
E01000813,Bromley 025D,4445.00 ,1966.00 ,2909.00 ,887.00 ,1805.00 ,3739.00 
E01000815,Bromley 025E,4262.00 ,1272.00 ,4411.00 ,39.00 ,2570.00 ,4580.00 
E01000661,Bromley 026A,4629.00 ,1800.00 ,3460.00 ,4144.00 ,276.00 ,862.00 
E01000662,Bromley 026B,4331.00 ,3146.00 ,2297.00 ,2844.00 ,1266.00 ,2446.00 
E01000663,Bromley 026C,3624.00 ,2143.00 ,2279.00 ,1990.00 ,954.00 ,2325.00 
E01000664,Bromley 026D,4571.00 ,1966.00 ,2474.00 ,2736.00 ,794.00 ,2340.00 
E01000763,Bromley 027A,4598.00 ,680.00 ,3577.00 ,398.00 ,1090.00 ,3957.00 
E01000764,Bromley 027B,4291.00 ,2021.00 ,2504.00 ,606.00 ,1362.00 ,2999.00 
E01000766,Bromley 027C,3907.00 ,2937.00 ,3730.00 ,177.00 ,2124.00 ,4255.00 
E01000767,Bromley 027D,3608.00 ,2344.00 ,3561.00 ,428.00 ,2203.00 ,4098.00 
E01000834,Bromley 027E,2544.00 ,234.00 ,3730.00 ,82.00 ,901.00 ,4172.00 
E01000727,Bromley 028A,3979.00 ,1420.00 ,1604.00 ,1987.00 ,1156.00 ,2671.00 
E01000734,Bromley 028B,3653.00 ,325.00 ,1853.00 ,995.00 ,806.00 ,2988.00 
E01000790,Bromley 028C,4327.00 ,4370.00 ,1034.00 ,1605.00 ,3367.00 ,3122.00 
E01000812,Bromley 028D,3960.00 ,950.00 ,3645.00 ,728.00 ,2335.00 ,3596.00 
E01000814,Bromley 028E,4240.00 ,1214.00 ,4278.00 ,68.00 ,2959.00 ,4590.00 
E01000723,Bromley 029A,4105.00 ,110.00 ,1853.00 ,1921.00 ,99.00 ,2413.00 
E01000726,Bromley 029B,3328.00 ,142.00 ,789.00 ,282.00 ,443.00 ,2746.00 
E01000787,Bromley 029C,3772.00 ,467.00 ,926.00 ,2848.00 ,316.00 ,2051.00 
E01000788,Bromley 029D,3905.00 ,1173.00 ,1415.00 ,2124.00 ,1053.00 ,2458.00 
E01000791,Bromley 029E,4036.00 ,645.00 ,2400.00 ,1378.00 ,526.00 ,2786.00 
E01000832,Bromley 030A,4606.00 ,892.00 ,3815.00 ,587.00 ,1990.00 ,3901.00 
E01000835,Bromley 030B,3718.00 ,2005.00 ,3016.00 ,740.00 ,1567.00 ,3604.00 
E01000836,Bromley 030C,2577.00 ,516.00 ,3602.00 ,272.00 ,1786.00 ,4095.00 
E01000837,Bromley 030D,4245.00 ,1064.00 ,2698.00 ,1021.00 ,1693.00 ,3324.00 
E01000838,Bromley 030E,4350.00 ,721.00 ,3567.00 ,145.00 ,1419.00 ,3826.00 
E01000839,Bromley 030F,3259.00 ,892.00 ,3919.00 ,492.00 ,2099.00 ,4311.00 
E01000840,Bromley 030G,4574.00 ,1413.00 ,4087.00 ,222.00 ,2124.00 ,3801.00 
E01000841,Bromley 030H,3775.00 ,1476.00 ,2965.00 ,391.00 ,2027.00 ,3950.00 
E01000753,Bromley 031A,4608.00 ,3568.00 ,2283.00 ,728.00 ,2768.00 ,4159.00 
E01000754,Bromley 031B,3992.00 ,2610.00 ,2048.00 ,1159.00 ,1877.00 ,3255.00 
E01000755,Bromley 031C,3785.00 ,1005.00 ,3924.00 ,193.00 ,1943.00 ,3929.00 
E01000757,Bromley 031D,4358.00 ,968.00 ,3561.00 ,144.00 ,2163.00 ,4283.00 
E01000758,Bromley 031E,3521.00 ,830.00 ,3203.00 ,207.00 ,2173.00 ,4105.00 
E01000786,Bromley 032A,4631.00 ,527.00 ,2965.00 ,1148.00 ,1419.00 ,3407.00 
E01000789,Bromley 032B,1411.00 ,3539.00 ,249.00 ,4641.00 ,88.00 ,265.00 
E01000792,Bromley 032C,3605.00 ,49.00 ,2048.00 ,2156.00 ,336.00 ,2551.00 
E01000793,Bromley 032D,4223.00 ,1753.00 ,3577.00 ,292.00 ,2485.00 ,4080.00 
E01000795,Bromley 032E,3363.00 ,487.00 ,2585.00 ,1421.00 ,674.00 ,2810.00 
E01000665,Bromley 033A,4591.00 ,3618.00 ,3090.00 ,1052.00 ,1786.00 ,2922.00 
E01000666,Bromley 033B,4800.00 ,3610.00 ,4009.00 ,782.00 ,2946.00 ,4332.00 
E01000667,Bromley 033C,4670.00 ,2078.00 ,4710.00 ,486.00 ,1966.00 ,4459.00 
E01000756,Bromley 033D,4658.00 ,1509.00 ,3668.00 ,59.00 ,1883.00 ,4385.00 
E01000759,Bromley 034A,4819.00 ,1324.00 ,3485.00 ,514.00 ,1488.00 ,3883.00 
E01000760,Bromley 034B,4286.00 ,989.00 ,3040.00 ,628.00 ,1216.00 ,3381.00 
E01000761,Bromley 034C,4404.00 ,1413.00 ,3462.00 ,1204.00 ,1175.00 ,3626.00 
E01000765,Bromley 034D,4781.00 ,2851.00 ,3214.00 ,756.00 ,2277.00 ,3809.00 
E01000768,Bromley 034E,4249.00 ,1435.00 ,1135.00 ,951.00 ,2615.00 ,3913.00 
E01000681,Bromley 035A,3597.00 ,2856.00 ,2307.00 ,339.00 ,2034.00 ,3820.00 
E01000682,Bromley 035B,3297.00 ,1159.00 ,2048.00 ,336.00 ,1728.00 ,3608.00 
E01000683,Bromley 035C,3118.00 ,1780.00 ,1499.00 ,885.00 ,2130.00 ,3094.00 
E01000684,Bromley 035D,4041.00 ,4399.00 ,3157.00 ,418.00 ,3143.00 ,4208.00 
E01000794,Bromley 035E,4217.00 ,1420.00 ,3689.00 ,676.00 ,2124.00 ,3887.00 
E01000749,Bromley 036A,4829.00 ,1745.00 ,3040.00 ,47.00 ,1536.00 ,3371.00 
E01000750,Bromley 036B,3575.00 ,922.00 ,2048.00 ,2627.00 ,344.00 ,1774.00 
E01000751,Bromley 036C,4761.00 ,4349.00 ,2661.00 ,745.00 ,2652.00 ,3533.00 
E01000752,Bromley 036D,4729.00 ,1927.00 ,2398.00 ,1331.00 ,1463.00 ,3015.00 
E01000680,Bromley 037A,4827.00 ,1954.00 ,4230.00 ,198.00 ,2517.00 ,4204.00 
E01000685,Bromley 037B,4684.00 ,1535.00 ,2340.00 ,1450.00 ,1314.00 ,2889.00 
E01000686,Bromley 037C,4155.00 ,1031.00 ,3889.00 ,148.00 ,1866.00 ,3677.00 
E01000687,Bromley 037D,4413.00 ,1896.00 ,2851.00 ,839.00 ,2020.00 ,3733.00 
E01000688,Bromley 037E,4624.00 ,337.00 ,4538.00 ,220.00 ,2106.00 ,4343.00 
E01000654,Bromley 039A,4672.00 ,133.00 ,1495.00 ,1135.00 ,276.00 ,2944.00 
E01000655,Bromley 039B,3962.00 ,219.00 ,1566.00 ,991.00 ,283.00 ,2931.00 
E01000656,Bromley 039C,4804.00 ,448.00 ,1963.00 ,695.00 ,824.00 ,3447.00 
E01000657,Bromley 039D,3552.00 ,1737.00 ,949.00 ,976.00 ,806.00 ,2601.00 
E01000659,Bromley 039E,4295.00 ,721.00 ,1943.00 ,598.00 ,413.00 ,3055.00 
E01000816,Bromley 040A,3511.00 ,846.00 ,2035.00 ,1757.00 ,1293.00 ,2693.00 
E01000818,Bromley 040B,4715.00 ,756.00 ,2872.00 ,526.00 ,1488.00 ,3395.00 
E01000819,Bromley 040C,3998.00 ,2899.00 ,1499.00 ,3963.00 ,1191.00 ,1638.00 
E01032562,Bromley 040D,2812.00 ,1024.00 ,576.00 ,3284.00 ,344.00 ,593.00 
E01032563,Bromley 040E,3935.00 ,862.00 ,3616.00 ,1235.00 ,2182.00 ,3936.00 
E01000707,Bromley 041A,1616.00 ,690.00 ,3672.00 ,441.00 ,2910.00 ,4318.00 
E01000708,Bromley 041B,2939.00 ,1331.00 ,2746.00 ,864.00 ,2057.00 ,3360.00 
E01000771,Bromley 041C,3901.00 ,2232.00 ,3423.00 ,1023.00 ,2864.00 ,4071.00 
E01000774,Bromley 041D,3955.00 ,794.00 ,3040.00 ,1113.00 ,1357.00 ,3546.00 
E01032568,Bromley 041E,3898.00 ,892.00 ,1607.00 ,2646.00 ,772.00 ,1844.00 
